,Actors,Awards,BoxOffice,Country,DVD,Director,Episode,Genre,Internet Movie Database,Language,Metacritic,Metascore,Plot,Poster,Production,Rated,Released,Response,Rotten Tomatoes,Runtime,Season,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,seriesID,totalSeasons
0,"John Wayne, Lauren Bacall, Ron Howard, James Stewart",Nominated for 1 Oscar. Another 1 win & 3 nominations.,N/A,USA,N/A,Don Siegel,,"Drama, Romance, Western",7.6/10,English,77/100,77,A dying gunfighter spends his last days looking for a way to die with a minimum of pain and a maximum of dignity.,https://m.media-amazon.com/images/M/MV5BMDYxNDEwMWEtYjhhNC00ZjUxLTg1NmUtZmFiZTY5OTljMzliXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,N/A,PG,21 Jul 1976,True,90%,100 min,,The Shootist,movie,N/A,"Glendon Swarthout (novel), Miles Hood Swarthout (screenplay), Scott Hale (screenplay)",1976,tt0075213,7.6,"21,120",,
0,"Leon Theremin, Clara Rockmore, Robert Moog, Nicolas Slonimsky",1 win & 3 nominations.,N/A,"USA, UK",N/A,Steven M. Martin,,"Documentary, Biography, History, Music",7.4/10,"English, Russian",,N/A,A documentary about the inventor of the first electronic synthesiser instrument and his subsequent life after he was abducted by the KGB as well as a history of his instrument.,https://m.media-amazon.com/images/M/MV5BMDllYTkyMjUtNTY3NC00N2JlLWEwMWMtNzAxMTQ0MzczYmEyXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,N/A,PG,24 Aug 1995,True,100%,83 min,,Theremin: An Electronic Odyssey,movie,N/A,Steven M. Martin,1993,tt0108323,7.4,899,,
0,"Jean-Pierre Cargol, François Truffaut, Françoise Seigner, Jean Dasté",4 wins & 2 nominations.,N/A,France,N/A,François Truffaut,,Drama,7.5/10,"French, French Sign Language",94/100,94,"In a French forest in 1798, a child is found who cannot walk, speak, read or write. A doctor becomes interested in the child and patiently attempts to civilize him.",https://m.media-amazon.com/images/M/MV5BZDM5YWVlNzUtZTNjZC00YWZmLTg3ZWQtYTI0ZTJjYzc4M2U3XkEyXkFqcGdeQXVyNjI5NTk0MzE@._V1_SX300.jpg,N/A,G,11 Sep 1970,True,100%,83 min,,The Wild Child,movie,N/A,"François Truffaut (scenario,  adaptation and dialogue), Jean Gruault (scenario,  adaptation and dialogue), Jean Itard (based upon the memoir and report ""Victor de l'Aveyron"")",1970,tt0064285,7.5,"7,150",,
0,"William Hurt, Blair Brown, Bob Balaban, Charles Haid",Nominated for 2 Oscars. Another 1 win & 5 nominations.,N/A,USA,N/A,Ken Russell,,"Horror, Sci-Fi, Thriller",6.9/10,"English, Spanish",58/100,58,A Harvard scientist conducts experiments on himself with a hallucinatory drug and an isolation chamber that may be causing him to regress genetically.,https://m.media-amazon.com/images/M/MV5BZTdkOTU5NDYtZjk4NC00NDA0LTlkMDItODY3ZWU2Y2VkNzFjXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,N/A,R,25 Dec 1980,True,84%,102 min,,Altered States,movie,N/A,"Paddy Chayefsky (written for the screen by), Paddy Chayefsky (novel)",1980,tt0080360,6.9,"30,818",,
0,"Clint Eastwood, Sondra Locke, Geoffrey Lewis, William Smith",1 win & 2 nominations.,N/A,USA,N/A,Buddy Van Horn,,"Action, Comedy",6.2/10,English,51/100,51,"A trucker turned prize fighter, his brother and their pet orangutan have a series of misadventures involving the mob, corrupt cops, motorcycle gangs and pretty dames.",https://m.media-amazon.com/images/M/MV5BOTUzYmIxM2YtYjBkZC00M2FiLTllMGQtOTQ5N2UzMzc2YTAzL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,N/A,PG,17 Dec 1980,True,20%,116 min,,Any Which Way You Can,movie,N/A,"Stanford Sherman, Jeremy Joe Kronsberg (characters)",1980,tt0080377,6.2,"16,750",,
0,"Wade Adams, Abdul Samad Al-Awadi, Fadhil J. Al-Chalabi, Roscoe Bartlett",4 wins & 2 nominations.,N/A,"Switzerland, Germany",N/A,"Basil Gelpke, Raymond McCormack, Reto Caduff(co-director)",,"Documentary, War",7.8/10,English,,N/A,A theatrical documentary on the planet's dwindling oil resources.,https://m.media-amazon.com/images/M/MV5BMTM2NDY5Mzc4NV5BMl5BanBnXkFtZTcwMzM3MDQzMQ@@._V1_SX300.jpg,N/A,Not Rated,01 Mar 2006,True,79%,84 min,,A Crude Awakening: The Oil Crash,movie,N/A,"Basil Gelpke, Raymond McCormack",2006,tt0776794,7.8,"1,898",,
0,"Art Garfunkel, Theresa Russell, Harvey Keitel, Denholm Elliott",3 wins.,N/A,UK,N/A,Nicolas Roeg,,"Drama, Mystery, Thriller",7.0/10,"English, German, Czech, French",,N/A,"A psychiatrist, living in Vienna, enters a torrid relationship with a married woman. When she ends up in the hospital from an overdose, an inspector becomes set on discovering the demise of their affair.",https://m.media-amazon.com/images/M/MV5BZmE1OTY0YjEtYTIwMS00YTJlLTk5NzMtYzZjOTk2NmIwM2UxXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,N/A,R,25 Oct 1980,True,50%,123 min,,Bad Timing,movie,N/A,Yale Udoff (screenplay),1980,tt0080408,7.0,"7,782",,
0,"Jackie Chan, José Ferrer, Kristine DeBell, Mako",1 nomination.,N/A,"USA, Hong Kong",N/A,Robert Clouse,,"Action, Comedy, Crime",5.8/10,English,,N/A,A young Asian-American martial artist is forced to participate in a brutal formal street-fighting competition.,https://m.media-amazon.com/images/M/MV5BM2YzMDIyMGMtZTgxNi00NjVmLWE1ZmEtY2IxODY1NDFmNDFkXkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_SX300.jpg,N/A,R,29 Aug 1980,True,67%,95 min,,Battle Creek Brawl,movie,N/A,"Robert Clouse (screenplay), Robert Clouse (story), Fred Weintraub (story)",1980,tt0080436,5.8,"4,638",,
0,"Jason Biggs, Jennifer Coolidge, Shannon Elizabeth, Alyson Hannigan",9 wins & 14 nominations.,N/A,USA,N/A,"Paul Weitz, Chris Weitz",,Comedy,7.0/10,English,58/100,58,Four teenage boys enter a pact to lose their virginity by prom night.,https://m.media-amazon.com/images/M/MV5BMTg3ODY5ODI1NF5BMl5BanBnXkFtZTgwMTkxNTYxMTE@._V1_SX300.jpg,N/A,R,09 Jul 1999,True,61%,95 min,,American Pie,movie,N/A,Adam Herz,1999,tt0163651,7.0,"365,865",,
0,"Chris Rock, Laurence Fishburne, David Hyde Pierce, Brandy Norwood",1 win & 8 nominations.,N/A,USA,N/A,"Bobby Farrelly, Peter Farrelly",,"Animation, Action, Adventure, Comedy, Crime, Family, Fantasy, Sci-Fi",6.3/10,English,57/100,57,"A policeman white blood cell, with the help of a cold pill, must stop a deadly virus from destroying the human they live in, Frank.",https://m.media-amazon.com/images/M/MV5BMTk5NTg2NzM0OV5BMl5BanBnXkFtZTYwNTk5Mjg5._V1_SX300.jpg,N/A,PG,10 Aug 2001,True,55%,95 min,,Osmosis Jones,movie,N/A,Marc Hyman,2001,tt0181739,6.3,"31,416",,
0,"Nicole Kidman, Fionnula Flanagan, Christopher Eccleston, Alakina Mann",Nominated for 1 Golden Globe. Another 29 wins & 53 nominations.,N/A,"Spain, USA, France, Italy",N/A,Alejandro Amenábar,,"Horror, Mystery, Thriller",7.6/10,"English, French",74/100,74,A woman who lives in her darkened old family house with her two photosensitive children becomes convinced that the home is haunted.,https://m.media-amazon.com/images/M/MV5BMTAxMDE4Mzc3ODNeQTJeQWpwZ15BbWU4MDY2Mjg4MDcx._V1_SX300.jpg,N/A,PG-13,10 Aug 2001,True,83%,104 min,,The Others,movie,N/A,Alejandro Amenábar,2001,tt0230600,7.6,"327,400",,
0,"Colin Farrell, Scott Caan, Ali Larter, Gabriel Macht",7 nominations.,N/A,USA,N/A,Les Mayfield,,"Action, Western",6.0/10,English,25/100,25,5 Southern friends return home when the war ends 1865. But Yankee soldiers and Pinkerton are busy helping a railroad baron grab land from farmers along the planned railroad west. The 5 friends fight back.,https://m.media-amazon.com/images/M/MV5BMTIwMTYxODAzMV5BMl5BanBnXkFtZTYwNTM3Nzc5._V1_SX300.jpg,N/A,PG-13,17 Aug 2001,True,14%,94 min,,American Outlaws,movie,N/A,"Roderick Taylor (story), Roderick Taylor (screenplay), John Rogers (screenplay)",2001,tt0244000,6.0,"13,626",,
0,"Dan Bucatinsky, Richard Ruccolo, Sasha Alexander, Adam Goldberg",N/A,N/A,USA,18 Dec 2001,Julie Davis,,"Comedy, Romance",6.5/10,English,46/100,46,"""All Over The Guy"" is a contemporary romantic comedy about the quest to find the ""one"" when ""the one"" doesn't know he's the ""one."" It explores the unlikely pairing of two 20-somethings ...",https://m.media-amazon.com/images/M/MV5BMzAxMjBkYzEtOGNjZC00OGE4LWJlNmEtNWNmNTE2YmM4OTVmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Lions Gate Films,R,07 Mar 2002,True,43%,95 min,,All Over the Guy,movie,N/A,Dan Bucatinsky,2001,tt0250202,6.5,"4,376",,
0,"Tilda Swinton, Goran Visnjic, Jonathan Tucker, Peter Donat",Nominated for 1 Golden Globe. Another 4 wins & 18 nominations.,N/A,USA,N/A,"Scott McGehee, David Siegel",,"Crime, Drama, Mystery, Romance, Thriller",6.5/10,English,78/100,78,A woman spirals out of control while trying to keep her son from being found culpable in a murder investigation.,https://m.media-amazon.com/images/M/MV5BMjBiZDJjMDItMGMyYy00MTU5LTkxNzUtZWY5ZGNmYWYxOGQ3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,R,31 Aug 2001,True,82%,101 min,,The Deep End,movie,N/A,"Elisabeth Sanxay Holding (novel), Scott McGehee, David Siegel",2001,tt0250323,6.5,"10,839",,
0,"Martin Carney, Paul Hickey, Camille O'Sullivan, Cillian Murphy",1 win & 1 nomination.,N/A,Ireland,21 May 2002,John Carney,,Drama,7.0/10,"English, Irish",,N/A,On the Edge is about suicidal patients discovering their true selves while going through therapy in a treatment center.,https://m.media-amazon.com/images/M/MV5BMTAyMTUxNTE4NjZeQTJeQWpwZ15BbWU3MDMwODg3MTE@._V1_SX300.jpg,Universal Pictures,R,21 Sep 2001,True,67%,85 min,,On the Edge,movie,N/A,"Daniel James, John Carney",2001,tt0221559,7.0,"3,700",,
0,"David Caruso, Stephen Gevedon, Paul Guilfoyle, Josh Lucas",2 wins & 3 nominations.,N/A,USA,N/A,Brad Anderson,,"Horror, Mystery",6.4/10,English,58/100,58,Tensions rise within an asbestos cleaning crew as they work in an abandoned mental hospital with a horrific past that seems to be coming back.,https://m.media-amazon.com/images/M/MV5BMWYyYzc4MTItOTdkOS00ZTIwLWE2N2MtZjA4N2YxMTI2NjViXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,R,14 Sep 2001,True,64%,97 min,,Session 9,movie,N/A,"Brad Anderson, Stephen Gevedon",2001,tt0261983,6.4,"51,446",,
0,"Carlo Allemano, Lando Bartolini, Giovanna Casolla, Jing Hua Chen",2 wins.,N/A,"USA, Germany",28 May 2002,Allan Miller,,"Documentary, Music",7.2/10,English,65/100,65,"In May of 1997, Zubin Mehta conducts and Zhang Yimou directs Puccini's ""Turnadot"" in Florence. A year later, they stage nine performances in Beijing. This documentary focuses on the China ...",https://m.media-amazon.com/images/M/MV5BMTk2NzUwNDE3M15BMl5BanBnXkFtZTcwNTEyNTUyMQ@@._V1_SX300.jpg,Zeitgeist Films,Not Rated,04 Sep 2003,True,77%,87 min,,The Turandot Project,movie,N/A,N/A,2000,tt0262076,7.2,118,,
0,"Penélope Cruz, John Hurt, Christian Bale, Irene Papas",2 wins & 5 nominations.,N/A,"UK, France, USA",N/A,John Madden,,"Drama, Music, Romance, War",5.9/10,"English, Greek, German, Italian",36/100,36,"When a fisherman leaves to fight with the Greek army during World War II, his fiancée falls in love with the local Italian commander.",https://m.media-amazon.com/images/M/MV5BMjEwMzE5ODcyMF5BMl5BanBnXkFtZTcwODQ1NjEyMQ@@._V1_SX300.jpg,N/A,R,17 Aug 2001,True,28%,131 min,,Captain Corelli's Mandolin,movie,N/A,"Shawn Slovo (screenplay), Louis de Bernières (novel)",2001,tt0238112,5.9,"32,340",,
0,"Breckin Meyer, Jenica Bergere, Cuba Gooding Jr., Carrie Diamond",3 nominations.,N/A,"USA, Canada",N/A,Jerry Zucker,,"Adventure, Comedy",6.4/10,English,52/100,52,"A Las Vegas casino magnate, determined to find a new avenue for wagering, sets up a race for money.",https://m.media-amazon.com/images/M/MV5BNWEzM2NjMjctM2U3Yi00MGZhLWJlYTYtMWEyYjVjZDEzZjM4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,PG-13,17 Aug 2001,True,44%,112 min,,Rat Race,movie,N/A,Andy Breckman,2001,tt0250687,6.4,"106,099",,
0,"Stellan Skarsgård, Jean Anderson, Lena Headey, Charlotte Rampling",9 wins & 7 nominations.,N/A,"UK, Sweden, Norway",N/A,Hans Petter Moland,,Drama,7.1/10,English,78/100,78,"A mom dying in Aberdeen, Scotland, asks her coke snorting, nympho, London lawyer daughter to get her estranged, alcoholic dad in Oslo, Norway, to Aberdeen. He's drunk at the airport, so they travel together by car and ferry.",https://m.media-amazon.com/images/M/MV5BYmNkZTBhN2QtMzZhMi00MTgyLWJhZWItNzZlNzYzMzIxNjcyXkEyXkFqcGdeQXVyNzQ5MzY0NjM@._V1_SX300.jpg,N/A,N/A,08 Sep 2000,True,87%,106 min,,Aberdeen,movie,N/A,"Hans Petter Moland (screenplay), Kristin Amundsen (screenplay), Hans Petter Moland (based on an idea by), Lars Bill Lundholm (based on an idea by)",2000,tt0168446,7.1,"2,963",,
0,"Zoé Auclair, Lea Bridarolli, Bérangère Haubruge, Marion Cotillard",8 wins & 2 nominations.,N/A,"Belgium, France, UK, Japan",13 Nov 2007,Lucile Hadzihalilovic,,"Drama, Mystery",6.8/10,French,78/100,78,A look inside an offbeat boarding school for young girls.,https://m.media-amazon.com/images/M/MV5BYzU2MzAyMTgtZmI0NC00YzllLTljOTItM2Q1NmVmM2Q1OTYxXkEyXkFqcGdeQXVyOTc2ODg5MDI@._V1_SX300.jpg,Mars Distribution,R,12 Jan 2005,True,71%,122 min,,Innocence,movie,N/A,"Lucile Hadzihalilovic, Frank Wedekind (novel)",2004,tt0375233,6.8,"5,460",,
0,"Jake Gyllenhaal, Swoosie Kurtz, Marley Shelton, Danny Trejo",1 nomination.,N/A,USA,N/A,Blair Hayes,,"Adventure, Comedy, Romance, Sci-Fi",5.6/10,English,41/100,41,Bubble Boy's been in a bubble all his life due to no immune system. A cute blonde girl befriends BB. Her boyfriend proposes and BB decides to travel across USA to Niagara Falls to stop the wedding.,https://m.media-amazon.com/images/M/MV5BMTUwYjczNmItYzczNS00MDQwLTkxNDctN2MwYzI5YzhmNGU4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,PG-13,24 Aug 2001,True,31%,84 min,,Bubble Boy,movie,N/A,"Cinco Paul, Ken Daurio",2001,tt0258470,5.6,"29,391",,
0,"John Tormey, John Schuck, Woody Allen, Elizabeth Berkley",1 win & 1 nomination.,N/A,"USA, Germany",N/A,Woody Allen,,"Comedy, Crime, Mystery, Romance",6.7/10,"English, French",52/100,52,An insurance investigator and an efficency expert who hate each other are both hypnotized by a crooked hypnotist with a jade scorpion into stealing jewels.,https://m.media-amazon.com/images/M/MV5BMzViMTNjNGUtMTQyNy00NTRhLWIzODEtYzJkM2YyNTg3YjMwXkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_SX300.jpg,N/A,PG-13,24 Aug 2001,True,46%,103 min,,The Curse of the Jade Scorpion,movie,N/A,Woody Allen,2001,tt0256524,6.7,"36,667",,
0,"Jason Mewes, Kevin Smith, Ben Affleck, Jeff Anderson",1 win & 3 nominations.,N/A,USA,N/A,Kevin Smith,,Comedy,6.8/10,English,51/100,51,"The comic ""Bluntman and Chronic"" is based on real-life stoners Jay and Silent Bob, so when they get no profit from a big-screen adaptation, they set out to wreck the movie.",https://m.media-amazon.com/images/M/MV5BY2EyYWEwZmQtZWU0Yy00M2Y3LThiZTktOTQxZDUxY2ZjOTYwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,R,24 Aug 2001,True,52%,104 min,,Jay and Silent Bob Strike Back,movie,N/A,"Kevin Smith (characters), Kevin Smith",2001,tt0261392,6.8,"145,918",,
0,"Natasha Henstridge, Ice Cube, Jason Statham, Clea DuVall",2 nominations.,N/A,USA,N/A,John Carpenter,,"Action, Horror, Sci-Fi",4.9/10,English,35/100,35,"In 2176, a Martian police unit is sent to pick up a highly dangerous criminal at a remote mining post. Upon arrival, the cops find that the post has become a charnel house.",https://m.media-amazon.com/images/M/MV5BMGFlNzNmY2ItYmZjMi00ZjQ1LWJjMmMtODM5MWQ0NzI3NzBhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,N/A,R,24 Aug 2001,True,22%,98 min,,Ghosts of Mars,movie,N/A,"Larry Sulkis, John Carpenter",2001,tt0228333,4.9,"49,756",,
0,"Freddie Prinze Jr., Jessica Biel, Fred Ward, Matthew Lillard",1 nomination.,N/A,USA,N/A,Michael Tollin,,"Comedy, Drama, Romance, Sport",5.1/10,English,21/100,21,A rich girl whose family summers on Cape Cod has a romance with a local poor boy who hopes to become a major league baseball player.,https://m.media-amazon.com/images/M/MV5BYzE0MDRjOTMtODM1Ni00ODdiLTgxN2QtZGZlMmEwNWFlMWZmXkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_SX300.jpg,N/A,PG-13,24 Aug 2001,True,8%,104 min,,Summer Catch,movie,N/A,"Kevin Falls (story), Kevin Falls (screenplay), John Gatins (screenplay)",2001,tt0234829,5.1,"14,860",,
0,"Scarlett Johansson, Nastassja Kinski, Raffaella Bánsági, Tony Goldwyn",5 wins & 5 nominations.,N/A,"USA, Hungary",N/A,Éva Gárdos,,Drama,6.8/10,"English, Hungarian",51/100,51,A young Hungarian girl struggles to find her place in the world when she's reunited with her parents in the USA years after she was left behind during their flight from the communist country in the 1950s.,https://m.media-amazon.com/images/M/MV5BYmI3MTkwOWQtMmY2OC00ZDAzLTlkNDAtZTJjYWJkNWI0Njc3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,PG-13,28 Feb 2002,True,,106 min,,An American Rhapsody,movie,N/A,Éva Gárdos,2001,tt0221799,6.8,"3,622",,
0,"Marisa Tomei, Vincent D'Onofrio, Holland Taylor, Mick Weber",1 win & 2 nominations.,N/A,USA,17 Dec 2002,Brad Anderson,,"Comedy, Romance",7.2/10,English,60/100,60,"Ruby Weaver, a woman from New York, believes she has found the man of her dreams. And Sam Deed is really such, except for he assures that he came from the future.",https://m.media-amazon.com/images/M/MV5BMTYyNDY2ODg3NF5BMl5BanBnXkFtZTcwMDQ0Mjk3OA@@._V1_SX300.jpg,IFC Films,R,12 Sep 2001,True,71%,110 min,,Happy Accidents,movie,N/A,Brad Anderson,2000,tt0208196,7.2,"9,271",,
0,"Laura Kirk, Nat DeWolf, Griffin Dunne, Daniel London",1 nomination.,N/A,USA,N/A,Griffin Dunne,,"Comedy, Drama",5.5/10,English,57/100,57,"A documentarian decides to follow the career of New York actress Lisa Picard, believing she is on the brink of fame. Instead, he bears witness to Lisa's continued, humorous, struggles as an...",https://m.media-amazon.com/images/M/MV5BNTcwNTI1OTU4N15BMl5BanBnXkFtZTcwNDUxNjQyMQ@@._V1_SX300.jpg,N/A,PG-13,19 Nov 2000,True,43%,90 min,,Lisa Picard Is Famous,movie,N/A,"Nat DeWolf, Laura Kirk",2000,tt0233699,5.5,494,,
0,"Joely Richardson, Matthew Macfadyen, Hugh Laurie, Adrian Lester",1 nomination.,N/A,UK,N/A,"Ben Elton, Hugh Laurie",,"Comedy, Romance",5.7/10,English,46/100,46,A comedy about a couple (Hugh Laurie and Joely Richardson) who are trying to conceive a child.,https://m.media-amazon.com/images/M/MV5BMTQzMTE2OTQzNF5BMl5BanBnXkFtZTYwNTgyODc5._V1_SX300.jpg,N/A,R,24 Aug 2001,True,50%,104 min,,Maybe Baby,movie,N/A,Ben Elton (novel),2000,tt0206926,5.7,"5,504",,
0,"Lisa Lindgren, Michael Nyqvist, Emma Samuelsson, Sam Kessel",14 wins & 14 nominations.,N/A,"Sweden, Denmark, Italy",N/A,Lukas Moodysson,,"Comedy, Drama, Romance",7.4/10,Swedish,84/100,84,"In 1975, the dynamics of a Swedish commune begin to change upon the arrival of a beaten wife and her two kids.",https://m.media-amazon.com/images/M/MV5BYmZjMzBlZTAtYTA1Mi00ZWI2LWI3NjUtMDUzMWJjMGIzMDg4XkEyXkFqcGdeQXVyNzQxNDExNTU@._V1_SX300.jpg,N/A,R,21 Sep 2001,True,90%,106 min,,Together,movie,N/A,Lukas Moodysson,2000,tt0203166,7.4,"19,813",,
0,"Jacqueline Obradors, Tamara Mello, Judy Herrera, Nikolai Kinski",2 wins & 7 nominations.,"$2,923,596",USA,15 Jan 2002,Maria Ripoll,,"Comedy, Romance, Drama",6.7/10,"English, Spanish",58/100,58,"A Mexican-American master chef and father to three daughters has lost his taste for food, but not for life.",https://m.media-amazon.com/images/M/MV5BZGJhMmZkOWYtZDI5MC00ODM3LTg5N2ItODhiMDk3NDM0YWUwXkEyXkFqcGdeQXVyMjE4NzUxNDA@._V1_SX300.jpg,Samuel Goldwyn Films,PG-13,31 Aug 2001,True,74%,102 min,,Tortilla Soup,movie,N/A,"Hui-Ling Wang (earlier screenplay), Ang Lee (earlier screenplay), James Schamus (earlier screenplay), Ramón Menéndez (screenplay), Tom Musca (screenplay), Vera Blasi (screenplay)",2001,tt0255653,6.7,"4,054",,
0,"Gina Philips, Justin Long, Jonathan Breck, Patricia Belcher",5 wins & 7 nominations.,N/A,"USA, Germany",N/A,Victor Salva,,"Horror, Mystery",6.2/10,English,49/100,49,A brother and sister driving home through isolated countryside for spring break encounter a flesh-eating creature which is in the midst of its ritualistic eating spree.,https://m.media-amazon.com/images/M/MV5BMTkwNDU0NTE0OV5BMl5BanBnXkFtZTgwNzAzNzQyMTI@._V1_SX300.jpg,N/A,R,31 Aug 2001,True,46%,90 min,,Jeepers Creepers,movie,N/A,Victor Salva,2001,tt0263488,6.2,"107,312",,
0,"Mekhi Phifer, Martin Sheen, Josh Hartnett, Andrew Keegan",1 win & 1 nomination.,N/A,USA,N/A,Tim Blake Nelson,,"Drama, Romance, Thriller",6.1/10,English,53/100,53,"An update of Shakespeare's 'Othello' with a young cast, set in an upper class prep school, & centered around basketball player Odin.",https://m.media-amazon.com/images/M/MV5BMTg0MzA1ODg5M15BMl5BanBnXkFtZTYwODYxMTU3._V1_SX300.jpg,N/A,R,31 Aug 2001,True,64%,95 min,,O,movie,N/A,"William Shakespeare (play), Brad Kaaya (screenplay)",2001,tt0184791,6.1,"18,897",,
0,"Natasha Richardson, Holmes Osborne, Billy Bob Thornton, Patrick Swayze",N/A,N/A,USA,N/A,Jordan Brady,,"Comedy, Romance",5.4/10,English,28/100,28,A romantic comedy about two trashy couples travelling to Reno to see a monster truck show.,https://m.media-amazon.com/images/M/MV5BOTMxNjI1ZWEtODIwZC00NmM3LTkwNWEtYjdkY2IyODQxNGI5XkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_SX300.jpg,N/A,R,13 Dec 2002,True,13%,91 min,,Waking Up in Reno,movie,N/A,"Brent Briscoe, Mark Fauser",2002,tt0219400,5.4,"5,457",,
0,"Jesse Bradford, Jordan Brower, Jonathan Taylor Thomas, Daryl Hannah",2 nominations.,N/A,USA,N/A,Nickolas Perry,,"Crime, Drama, Romance",5.3/10,English,40/100,40,"A naive drifter runs away from his army father in hopes of making it on the car racing circuit. In Las Vegas, he meets a young scam artist, who develops a crush on him. He is then ...",https://m.media-amazon.com/images/M/MV5BMTc0MzMyNzAzM15BMl5BanBnXkFtZTcwMjgxOTIyMQ@@._V1_SX300.jpg,N/A,R,22 Jun 1999,True,29%,105 min,,Speedway Junky,movie,N/A,Nickolas Perry,1999,tt0155197,5.3,"1,475",,
