0,Title,Year,Rated,Runtime,Writer,Plot,Language,imdbRating,imdbVotes,imdbID,Rotten Tomatoes,Metacritic,Series,Released_season,Released_month,Released_day,PG_Rating,Available_languages,Oscars_won,Oscars_nominated,Golden_globe_won,Golden_globe_nominated,Unnamed: 0,0
tt0120190,Sprung,1997.0,R,105.0,"Rusty Cundieff, Darin Scott","Two pairs of best friends - Montel & Clyde and Brandy & Adina meet at the party, where Clyde makes Adina think he is very rich and gets her into bed the same evening. When Adina finds out ...",['English'],5.0,960.0,tt0120190,2.2,,0.0,2.0,5.0,14.0,3.0,1.0,0.0,0.0,0.0,0.0,,
tt0053841,From the Terrace,1960.0,Passed,149.0,"John O'Hara (novel), Ernest Lehman (screenplay)",An ambitious young executive chooses a loveless marriage and an unfulfilling personal life in exchange for a successful Wall Street career.,['English'],6.7,2333.0,tt0053841,3.1,,0.0,4.0,9.0,9.0,,1.0,0.0,0.0,1.0,0.0,,
tt0429715,The Business,2005.0,R,97.0,Nick Love,"Frankie is sent from London to Spain to make a delivery to Charlie, who likes the kid and shows him the ropes including the use of guns and drugs. Frankie likes the sun, pools and the cute, bikini clad girls and stays in Spain.","['English', ' Spanish']",6.7,12795.0,tt0429715,5.7,,0.0,4.0,9.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,,
tt0080728,The Aviator's Wife,1981.0,PG,106.0,Éric Rohmer,"A young student is devastated when he finds that his girlfriend is cheating on him. In order to find out why she did it, he decides to spy on her and her lover.","['French', ' English', ' German']",7.6,2732.0,tt0080728,10.0,,0.0,2.0,3.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,,
tt0083951,The Flight of Dragons,1982.0,Passed,95.0,"Romeo Muller (screenplay by), Peter Dickinson (book), Wayne Anderson (book), Jeffrey Walker (additional material written by), Gordon R. Dickson (book)",A young Boston writer goes back in time into an era where wizards and dragon reign and science is just barely known.,['English'],7.7,5178.0,tt0083951,,,0.0,1.0,12.0,19.0,,1.0,0.0,0.0,0.0,0.0,,
tt0062190,The Reluctant Astronaut,1967.0,Approved,101.0,"James Fritzell, Everett Greenbaum",A NASA janitor is sent into space.,['English'],6.4,1991.0,tt0062190,,,0.0,2.0,4.0,15.0,,1.0,0.0,0.0,0.0,0.0,,
tt0040580,Melody Time,1948.0,Approved,75.0,"Winston Hibler (story), Erdman Penner (story), Harry Reeves (story), Homer Brightman (story), Ken Anderson (story), Ted Sears (story), Joe Rinaldi (story), William Cottrell (story), Art Scott (story), Jesse Marsh (story), Bob Moore (story), John Walbridge (story), Hardie Gramatky (story ""Little Toot"")",An anthology of animated vignettes set to contemporary music.,['English'],6.4,4534.0,tt0040580,8.0,6.9,0.0,2.0,5.0,27.0,,1.0,0.0,0.0,0.0,0.0,,
tt0057058,The Fire Within,1963.0,Not Rated,108.0,Pierre Drieu La Rochelle (based on the novel by),"Alain Leroy is having a course of treatment in a private hospital because of his problem with alcohol. Although he is constantly distressed, he leaves the hospital and tries to meet good ...",['French'],8.0,7450.0,tt0057058,8.2,,0.0,4.0,10.0,7.0,,1.0,0.0,0.0,0.0,0.0,,
tt0056444,An Autumn Afternoon,1962.0,Not Rated,113.0,"Kôgo Noda (screenplay), Yasujirô Ozu (screenplay)",An aging widower arranges a marriage for his only daughter.,['Japanese'],8.1,7013.0,tt0056444,9.5,,0.0,,,,,1.0,0.0,0.0,0.0,0.0,,
tt0033388,The Big Store,1941.0,Not Rated,83.0,"Sid Kuller (screen play), Hal Fimberg (screen play), Ray Golden (screen play), Nat Perrin (original story)","A detective is hired to protect the life of a singer, who has recently inherited a department store, from the store's crooked manager.","['English', ' Italian']",6.7,4590.0,tt0033388,6.7,,0.0,3.0,6.0,20.0,,2.0,0.0,0.0,0.0,0.0,,
tt0109593,Delta of Venus,1995.0,R,102.0,"Anaïs Nin (novel), Elisa M. Rothstein (screenplay), Patricia Louisianna Knop (screenplay)","A struggling American writer (England) and a fellow American expatriate (Mandylor) begin a sordid affair among the chaos and discord of 1940 Paris, France on the brink of World War II.",['English'],4.7,1853.0,tt0109593,0.0,,0.0,4.0,10.0,13.0,3.0,1.0,0.0,0.0,0.0,0.0,,
tt0859760,Ladrón que roba a ladrón,2007.0,PG-13,98.0,JoJo Henrickson,"Two former thieves reunite to rob the biggest thief they know -- Moctesuma Valdez, a TV infomercial guru who's made millions selling worthless health products to poor Latino immigrants. When none of their affiliates want to go undercover as day laborers to pull off the heist, the two men turn to the real thing for help.",['Spanish'],6.8,1755.0,tt0859760,6.6,6.1,0.0,3.0,8.0,31.0,2.0,1.0,0.0,0.0,0.0,0.0,,
tt0042958,Scandal,1950.0,Approved,105.0,"Ryûzô Kikushima, Akira Kurosawa",A celebrity photograph sparks a court case as a tabloid magazine spins a scandalous yarn over a painter and a famous singer.,"['Japanese', ' English']",7.2,3261.0,tt0042958,8.6,,0.0,3.0,7.0,17.0,,2.0,0.0,0.0,0.0,0.0,,
tt0060177,The Blue Max,1966.0,Approved,156.0,"Jack Hunter (novel), Ben Barzman (adaptation), Basilio Franchina (adaptation), David Pursall (screenplay), Jack Seddon (screenplay), Gerald Hanley (screenplay)","A young pilot in the German air force of 1918, disliked as lower-class and unchivalrous, tries ambitiously to earn the medal offered for 20 kills.",['English'],7.1,6125.0,tt0060177,,,0.0,3.0,6.0,21.0,,1.0,0.0,0.0,0.0,0.0,,
tt0180181,Soft Fruit,1999.0,R,101.0,Christina Andreef,"Three sisters and their ex-con brother return home to nurse their mother, who is dying of cancer.",['English'],6.5,501.0,tt0180181,6.4,5.6,0.0,4.0,10.0,28.0,3.0,1.0,0.0,0.0,0.0,0.0,,
tt0175550,Dancemaker,1998.0,,98.0,,"A look at Paul Taylor (1930- ) and his dance company over several months in 1997. Preparation of Taylor's piece, ""Piazzolla Caldera,"" from conception and rehearsals to opening night at City...",['English'],7.2,110.0,tt0175550,9.2,,0.0,,,,,1.0,0.0,1.0,0.0,0.0,,
tt0997088,The Rape of Europa,2006.0,Unrated,117.0,"Richard Berge, Bonni Cohen, Jon Else (additional writer), Nicole Newnham, Lynn Nicholas (book)",The story of Nazi Germany's plundering of Europe's great works of art during World War II and Allied efforts to minimize the damage.,"['English', ' Russian', ' Polish', ' German', ' French', ' Italian']",7.7,1374.0,tt0997088,,7.7,0.0,4.0,11.0,12.0,,6.0,0.0,0.0,0.0,0.0,,
tt0097314,The Experts,1989.0,PG-13,94.0,"Steven Greene (story), Eric Alter (story), Nick Thiel (screenplay), Steven Greene (screenplay), Eric Alter (screenplay)",Travis and Wendell are kidnapped while on their way to opening a nightclub in rural Nebraska. The KGB spy Cameron Smith takes them to the U.S.S.R. instead with the intention of teaching KGB...,['English'],4.8,2173.0,tt0097314,,,0.0,1.0,1.0,13.0,2.0,1.0,0.0,0.0,0.0,0.0,,
tt0076172,I Never Promised You a Rose Garden,1977.0,R,96.0,"Joanne Greenberg (novel), Gavin Lambert (screenplay), Lewis John Carlino (screenplay)","A disturbed,institutionalized 16-year-old girl struggles between fantasy and reality.",['English'],6.5,1051.0,tt0076172,,,0.0,4.0,10.0,29.0,3.0,1.0,0.0,1.0,0.0,0.0,,
tt0061135,The Ugly Dachshund,1966.0,Not Rated,93.0,"Albert Aley (screenplay), G.B. Stern (book)",The Garrisons live with a Great Dane who thinks he's a dainty dachshund. His identity crisis results in an uproarious series of household crises that reduce the Garrisons' house to shambles.,"['English', ' Japanese']",6.7,3244.0,tt0061135,,,0.0,1.0,2.0,16.0,,2.0,0.0,0.0,0.0,0.0,,
tt0120303,Telling Lies in America,1997.0,PG-13,101.0,Joe Eszterhas,"A loner befriends a local celebrity, Billy Magic, but he soon begins to tell lies in order to maintain the friendship and the newfound status.",['English'],6.2,2049.0,tt0120303,6.5,6.5,0.0,4.0,10.0,15.0,2.0,1.0,0.0,0.0,0.0,0.0,,
tt0333847,MC5*: A True Testimonial,2002.0,,120.0,"Laurel Legler, David C. Thomas",,['English'],8.2,183.0,tt0333847,8.8,7.5,0.0,2.0,3.0,5.0,,1.0,0.0,0.0,0.0,0.0,,
tt0067314,Kotch,1971.0,GP,113.0,"John Paxton (screenplay), Katharine Topkins (novel)","Wanting to avoid settling in a nursing home, Joseph Kotcher, a retired salesman, is obliged to leave his son's family. He embarks on a road trip during which he strikes up a friendship with...",['English'],6.6,1248.0,tt0067314,7.5,,0.0,4.0,9.0,17.0,1.0,1.0,0.0,4.0,0.0,0.0,,
tt0107358,The Blue Kite,1993.0,,140.0,Mao Xiao,"The lives of a Beijing family throughout the 1950s and 1960s, as they experience the impact of the Hundred Flowers Campaign, the Great Leap Forward, and the Cultural Revolution.",['Mandarin'],7.6,2475.0,tt0107358,10.0,,0.0,2.0,3.0,25.0,,1.0,0.0,0.0,0.0,0.0,,
tt0075334,To the Devil a Daughter,1976.0,R,95.0,"Christopher Wicking (screenplay by), John Peacock (adaptation), Dennis Wheatley (from the novel by)","An American occult novelist battles to save the soul of a young girl from a group of Satanists, led by an excommunicated priest, who plan on using her as the representative of the Devil on Earth.",['English'],5.9,3240.0,tt0075334,4.0,,0.0,3.0,7.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,,
tt0083789,Danton,1983.0,PG,136.0,"Jean-Claude Carrière (scenario), Stanislawa Przybyszewska (based on the play by: ""L'Affaire Danton/Sprawa Dantona""), Andrzej Wajda (in collaboration with), Agnieszka Holland (in collaboration with), Boleslaw Michalek (in collaboration with), Jacek Gasiorowski (in collaboration with)","In 1793, as the Terror begins in France, Georges Danton, a champion-of-the-people, returns to clash against Maximilien Robespierre and his extremist party.",['French'],7.5,5988.0,tt0083789,8.3,,0.0,1.0,1.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,,
tt0087384,Hard to Hold,1984.0,PG,93.0,"Thomas Hedley Jr. (story), Richard Rothstein (story), Thomas Hedley Jr. (screenplay)","Details the efforts of a pop-rock star (James Roberts / Rick Springfield) to win the love of a woman he meets in a car accident. None of the usual gambits work on this woman, who has never ...",['English'],4.9,548.0,tt0087384,,,0.0,2.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,,
tt0822849,Rails & Ties,2007.0,PG-13,101.0,Micky Levy,A deadly collision between a train and car lead to an unlikely bond between the train engineer and a young boy who escapes the carnage.,['English'],6.8,3873.0,tt0822849,3.4,4.4,0.0,2.0,4.0,18.0,2.0,1.0,0.0,0.0,0.0,0.0,,
tt0056956,The Courtship of Eddie's Father,1963.0,Approved,118.0,"John Gay (screenplay), Mark Toby (based on the novel by)","Eddie thinks it is time for his father to remarry. However, in his opinion his father's taste in women leaves much to be desired. He believes the girl next door would be a far better choice...","['English', ' Spanish']",6.8,2339.0,tt0056956,6.0,,0.0,2.0,3.0,27.0,,2.0,0.0,0.0,0.0,0.0,,
tt0758732,Beaufort,2007.0,Unrated,131.0,"Joseph Cedar, Ron Leshem (novel)",The story of a group of Israeli soldiers stationed in an outpost prior to the withdrawal of forces of 2000.,['Hebrew'],6.7,4413.0,tt0758732,8.5,,0.0,1.0,1.0,18.0,,1.0,0.0,1.0,0.0,0.0,,
tt0172627,Body Shots,1999.0,R,106.0,David McKenna,"A tale of the mysterious, but necessary, mating ritual between men and women of today and everything they think about sex but are afraid to say.",['English'],4.9,5193.0,tt0172627,1.1,3.6,0.0,1.0,1.0,21.0,3.0,1.0,0.0,0.0,0.0,0.0,,
tt0468526,Old Joy,2006.0,Unrated,76.0,"Jonathan Raymond, Kelly Reichardt",Two old pals reunite for a camping trip in Oregon's Cascade Mountains.,['English'],6.7,5726.0,tt0468526,8.5,8.4,0.0,1.0,1.0,26.0,,1.0,0.0,0.0,0.0,0.0,,
tt0077728,In Praise of Older Women,1978.0,R,110.0,"Stephen Vizinczey (novel), Paul Gottlieb (screenplay), Barrie Wexler (narration: additional text)","Andras Vajda grows up in a turbulent, war-torn Hungary, where he procures local girls for the occupying G.I.'s during World War II. Disappointed by girls of his age, he meets Maya, a ...","['English', ' French', ' Italian']",5.8,566.0,tt0077728,,,0.0,4.0,9.0,22.0,3.0,3.0,0.0,0.0,0.0,0.0,,
tt0104046,Daens,1992.0,,138.0,"Fernand Auwera (scenario), Louis Paul Boon (novel), François Chevallier, Stijn Coninx, Addy Weijers (scenario consultant)","In the 1890s, Father Adolf Daens goes to Aalst, a textile town where child labor is rife, pay and working conditions are horrible, the poor have no vote, and the Catholic church backs the ...","['Flemish', ' Dutch', ' French', ' Latin', ' Spanish']",7.5,3746.0,tt0104046,,,0.0,1.0,2.0,25.0,,5.0,0.0,1.0,0.0,0.0,,
tt0117577,The Search for One-eye Jimmy,1994.0,R,80.0,Sam Henry Kass,"While working on a documentary on his old neighborhood, a young film school graduate shifts the focus of his production onto the disappearance of a local resident and the strange characters...",['English'],6.2,1342.0,tt0117577,,,0.0,3.0,6.0,21.0,3.0,1.0,0.0,0.0,0.0,0.0,,
tt0431045,Eve and the Fire Horse,2005.0,,92.0,"Julia Kwan, Yipeng Ben Lu (translation)","Chinese-Canadian Eve Eng was born in 1966, in the year of the fire horse. In Chinese culture, fire horse children are notorious for being troublesome. In 1975, nine year old Eve is looking ...","['English', ' Cantonese']",7.1,524.0,tt0431045,7.7,,0.0,1.0,1.0,1.0,,2.0,0.0,0.0,0.0,0.0,,
tt0081112,Eaten Alive!,1980.0,Not Rated,92.0,Umberto Lenzi (story and screenplay),A young woman teams up with a mercenary to find her missing sister in the jungles of New Guinea where they find that a deranged leader of a religious cult has located his commune in an area inhabited by cannibals.,"['Italian', ' Sinhalese', ' English']",5.2,3441.0,tt0081112,,,0.0,2.0,3.0,20.0,,3.0,0.0,0.0,0.0,0.0,,
tt0107745,Once Upon a Forest,1993.0,G,71.0,"Rae Lambert (story), Mark Young, Kelly Ward","A young mouse, mole and hedgehog risk their lives to find a cure for their badger friend, who's been poisoned by men.",['English'],6.5,4790.0,tt0107745,2.2,,0.0,3.0,6.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,,
tt0499537,Offside,2006.0,PG,93.0,"Jafar Panahi, Shadmehr Rastin",Struggle of Women in a country that excludes them from entering the stadiums.,['Persian'],7.3,7029.0,tt0499537,9.4,8.5,0.0,2.0,5.0,26.0,1.0,1.0,0.0,0.0,0.0,0.0,,
tt0111430,Tigrero: A Film That Was Never Made,1994.0,,75.0,"Mika Kaurismäki, Christa Lang (idea)","In 1993, Sam Fuller takes Jim Jarmusch on a trip into Brazil's Mato Grosso, up the River Araguaia to the village of Santa Isabel Do Morro, where 40 years before, Zanuck had sent Fuller to ...","['English', ' Portuguese', ' Karajá']",6.8,322.0,tt0111430,,,0.0,2.0,3.0,25.0,,3.0,0.0,0.0,0.0,0.0,,
tt0162903,Catfish in Black Bean Sauce,1999.0,PG-13,119.0,Chi Muoi Lo,"Dwayne and his older sister Mai are adults: Mai is married to Vinh, Dwayne is about to propose to Nina. Twenty-two years ago, when Mai was 10, she and Dwayne were refugees in Vietnam, ...",['English'],6.6,428.0,tt0162903,4.3,4.6,0.0,3.0,6.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,,
tt0027948,Mary of Scotland,1936.0,Approved,123.0,"Dudley Nichols (screen play), Maxwell Anderson (from the play by)",The recently widowed Mary Stuart returns to Scotland to reclaim her throne but is opposed by her half-brother and her own Scottish lords.,['English'],6.3,2168.0,tt0027948,,,0.0,3.0,8.0,28.0,,1.0,0.0,0.0,0.0,0.0,,
tt0064806,The Phantom Tollbooth,1970.0,G,90.0,"Chuck Jones (screenplay), Sam Rosen (screenplay), Norton Juster (based on the book by)","Milo is a boy who is bored with life. One day he comes home to find a toll booth in his room. Having nothing better to do, he gets in his toy car and drives through - only to emerge in a world full of adventure.",['English'],6.9,2783.0,tt0064806,10.0,,0.0,1.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,
tt1213644,Disaster Movie,2008.0,PG-13,87.0,"Jason Friedberg, Aaron Seltzer","Over the course of one evening, an unsuspecting group of twenty-somethings find themselves bombarded by a series of natural disasters and catastrophic events.",['English'],1.9,85577.0,tt1213644,0.1,1.5,0.0,3.0,8.0,29.0,2.0,1.0,0.0,0.0,0.0,0.0,,
tt0062885,The Devil Rides Out,1968.0,G,95.0,"Richard Matheson (screenplay), Dennis Wheatley (novel)",Devil worshipers plan to convert two new victims.,['English'],7.0,7446.0,tt0062885,9.5,,0.0,3.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,
tt0051792,The Music Room,1958.0,Not Rated,95.0,"Tarashankar Banerjee (based on the story by), Satyajit Ray (script), Santi P. Choudhury (assistant screenplay writer)","Depicts the end days of a decadent zamindar (landlord) in Bengal, and his efforts to uphold his family prestige even when faced with economic adversity.","['Bengali', ' English']",8.0,4702.0,tt0051792,10.0,,0.0,4.0,10.0,10.0,,2.0,0.0,0.0,0.0,0.0,,
tt0095333,The House on Carroll Street,1987.0,PG,101.0,Walter Bernstein,"In 1950s America, an FBI agent and a blacklist victim uncover a plot to smuggle Nazi war criminals into the country.",['English'],6.1,1994.0,tt0095333,6.7,,0.0,2.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,,
tt0081693,The Pumaman,1980.0,,90.0,"Massimo De Rita (screenplay), Luigi Angelo (collaboration on screenplay), Alberto De Martino (story)","Low-budget film about a young man given a mystical medallion by an Aztec shaman, in order to become a puma-empowered champion like his father before him. In trying to initially locate the ...",['English'],2.3,3938.0,tt0081693,,,0.0,1.0,2.0,14.0,,1.0,0.0,0.0,0.0,0.0,,
tt1046997,Miracle at St. Anna,2008.0,R,160.0,"James McBride (screenplay), James McBride (novel)","Set in 1944 Italy, the story of four black American soldiers who get trapped in a Tuscan village during WWII.","['English', ' German', ' Italian']",6.1,17531.0,tt1046997,3.3,3.7,0.0,4.0,9.0,26.0,3.0,3.0,0.0,0.0,0.0,0.0,,
tt0252223,All the Queen's Men,2001.0,PG-13,99.0,"Digby Wolfe (story), Joseph Manduke (story), June Roberts (story), David Schneider (screenplay)","A mismatched team of British Special Services agents led by an American must infiltrate, in disguise, a female-run Enigma factory in Berlin and bring back the decoding device that will end the war.","['English', ' German', ' Italian']",4.8,2420.0,tt0252223,0.7,1.9,0.0,1.0,12.0,13.0,2.0,3.0,0.0,0.0,0.0,0.0,,
tt0098532,The Match Factory Girl,1990.0,Not Rated,69.0,Aki Kaurismäki,"A woman's terribly dull life is upended by a one-night stand pregnancy, causing her to seek retribution.",['Finnish'],7.6,8395.0,tt0098532,,,0.0,4.0,11.0,6.0,,1.0,0.0,0.0,0.0,0.0,,
tt0119502,The Last Time I Committed Suicide,1997.0,R,92.0,"Neal Cassady (letter), Stephen Kay","In 1946 Denver, an aspiring writer who enjoys irresponsible adventures with his friend, writes a letter about his life before and after the suicide attempt by his sad girlfriend who wants a commitment.",['English'],5.6,2013.0,tt0119502,,,0.0,3.0,6.0,20.0,3.0,1.0,0.0,0.0,0.0,0.0,,
tt0070350,The Mack,1973.0,R,110.0,Robert J. Poole,Goldie returns from five years at the state pen and winds up King of the pimping game. Trouble comes in the form of two corrupt white cops and a crime lord who wants him to return to the ...,['English'],6.7,2538.0,tt0070350,,,0.0,2.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,,
