,imdbID,Plot
7491,tt0098136,"The malevolent spirit of Mary Lou Maloney returns to Hamilton High, where she manipulates a naive male student into helping her wreak havoc on the school."
7492,tt0110917,"Onoff is a famous writer who hasn't published any new books for quite some time and has become a recluse. When he is picked up by the police one stormy night, without any identification, ..."
7493,tt0119352,"WEST AFRICA 1869 - Slave trade is illegal. There is a revolt on a slave ship - twenty four men fight for their lives. Out-gunned, the revolt fails but a second uprising is planned."
7494,tt0110712,"Chile 1973 is ruled by the dictator Pinochet. The wealthy don't see the violence, terror, executions etc. including Irene. She's engaged to an officer in the fascist military. She meets Francisco who opens her eyes to truth and love."
7495,tt0176422,"At the age of 20, Martin leaves his home town and comes to Paris, where he fortunately becomes a model by chance. He meets Alice, his brother's friend, and falls in love with her. They ..."
7496,tt0446752,A young kid is forced to live out the lies he told to become popular.
7497,tt0120491,A con artist escapes a deal gone wrong in New York and winds up in the Aussie outback in a strange town whose inhabitants are an oddball collection of misfits.
7498,tt1001508,This Baltimore-set movie of interconnecting story arcs deals with the challenges of reading or misreading human behavior.
7499,tt0089622,"A trio of moronic aliens crash-land on Earth and become celebrities, while a fourth alien, who arrives separately, finds himself ignored."
7500,tt0272045,"Two hosting prehistoric dinosaurs, Rex and Herb, guide you along a typical small town's Christmas choral celebration. There's just one catch, the entire town population is made out of clay. Special guest stars: the California Raisins."
7501,tt0045920,A spaceship from another world crashes in the Arizona desert and only an amateur stargazer and a schoolteacher suspect alien influence when the local townsfolk begin to act strangely.
7502,tt0307109,"A bad scientist and wife, a mad scientist and skeleton, two aliens and their escaped pet are all searching for the elusive element ""atmospherium""."
7503,tt0117320,"The filmmakers follow Oliver North's unsuccessful 1994 bid for a Virginia Senate seat, focusing on North's campaign strategist, Mark Goodin, and a Washington Post reporter. Mudslinging ..."
7504,tt0362129,"Two months shy of their wedding, a couple decide to allow each other last flings until their wedding."
7505,tt0336910,Two Irish lads stumble through London's gay scene.
7506,tt0061789,An inept British World War II commander leads his troops through a series of misadventures in North Africa and Europe.
7507,tt0780606,A gay detective tries to solve the murder of a college student.
7508,tt0041587,"A letter is addressed to three wives from their ""best friend"" Addie Ross, announcing that she is running away with one of their husbands - but she does not say which one."
7509,tt0066449,"TV personality Robert Danvers, an exceedingly vain rotter, seduces young women daily, never staying long with one. He meets his match in Marion, an American, 19, who's available but refuses..."
7510,tt0099108,Duane and his basket-bound mutant brother are taken in by a secret home for wayward freaks with journalists hot on their tail.
7511,tt0101455,A runaway circus dog befriends a young boy who has trouble fitting in with his friends.
7512,tt0116442,"An aspiring singer, Denise Waverly/Edna Buxton, sacrifices her own singing career to write hit songs that launch the careers of other singers. The film follows her life from her first break..."
7513,tt0105197,A pregnant peasant woman seeks redress from the Chinese bureaucracy after the village chief kicks her husband in the groin in this comedy of justice. As she is frustrated by each level of ...
7514,tt0097770,"With only six months left of his sentence, inmate Frank Leone is transferred from a minimum security prison to a maximum security prison by a vindictive warden."
7515,tt0052619,An expose of the lives and loves of Madison Avenue working girls and their higher ups.
7516,tt0039661,"The rise and fall of Stanton Carlisle, a mentalist whose lies and deceit prove to be his downfall."
7517,tt0085868,"Set in 1965, four rowdy teenage guys travel to Tijuana, Mexico for a night of partying when they are joined by a heartbroken housewife who is in town seeking a quick divorce."
7518,tt0068897,"Forced by personal circumstances, Marshal Chris Adams recruits a writer and five prisoners to help him eliminate a gang of Mexican bandits."
7519,tt0075520,"Beginning before the Nativity and extending through the Crucifixion and Resurrection, this mini-series brings to life all of the sweeping drama in the life of Jesus, as told by the Gospels."
7520,tt0069994,"A young psychiatric nurse goes to work at a lonesome asylum following a murder. There, she experiences varying degrees of torment from the patients."
7521,tt0092637,An architect supervising an exhibition starts to have mysterious stomach pains while his life slowly falls apart.
7522,tt0084691,"A wealthy cosmetic tycoon and her 12-year-old daughter who's dying from leukemia, strike up a sentimental friendship with a California politician. Since the girl has only six weeks or less ..."
7523,tt0039694,A happily married London barrister falls in love with the accused poisoner he is defending.
7524,tt0031322,Ollie has fallen in love with the innkeeper's daughter in Paris. The only problem - she's very much in love with her husband. To forget her he joins the Foreign Legion with Stan. Bad idea.
7525,tt0109198,Four prostitutes join together to travel the Old West.
7526,tt0090917,"After his friend is killed by her abusive father, the new kid in town attempts to save her by implanting robotic microchips into her brain."
7527,tt0109731,"Paul, an irritable and stressed-out hotel manager, begins to gradually develop paranoid delusions about his wife's infidelity. As he succumbs to green-eyed jealousy, his life starts to ..."
7528,tt0107642,"Lola is pregnant. But she does not know who the father is : Jamal, the black muslim, son of diplomats, or Felix, the pennyless jewish messenger. Jamal and Felix meet at Lola's, and the race..."
7529,tt0360845,"An indictment of modern times divided into three ""kingdoms"": ""Enfer"" (""Hell""), ""Purgatoire"" (""Purgatory"") and ""Paradis"" (""Paradise"")."
7530,tt0065797,A black champion boxer and his white female companion struggle to survive while the white boxing establishment looks for ways to knock him down.
7531,tt0066090,"In the Pennsylvanian coal mines of 1876, a group of Irish immigrant workers begin to retaliate against the cruelty of their work environment."
7532,tt0092068,A bisexual petty criminal named Bob encounters a married couple arguing in a bar. Bob breaks up the fight and proceeds to seduce first the wife and then the husband. Then Bob teaches the ...
